DIA,HORA,HORIZONTE,MODELO,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA
817,6,T=4h,RNN,0.0,-0.0052,0.9,0.8939
817,7,T=4h,RNN,0.0,0.0113,0.9,0.9076
817,8,T=4h,RNN,0.0,0.0073,0.9,0.9032
817,9,T=4h,RNN,0.0,-0.0004,0.9,0.8895
817,10,T=4h,RNN,-0.0028,-0.0128,0.8971,0.8765
817,11,T=4h,RNN,0.0031,-0.0292,0.9,0.8671
817,12,T=4h,RNN,-0.0371,-0.0027,0.8609,0.8854
817,13,T=4h,RNN,0.0411,0.0384,0.9,0.886
817,14,T=4h,RNN,0.0,0.0438,0.9,0.9174
817,15,T=4h,RNN,0.0,-0.1704,0.9,0.7164
817,16,T=4h,RNN,-0.165,-0.2748,0.7263,0.6024
817,17,T=4h,RNN,-0.5,-0.5021,0.2,0.1927
817,18,T=4h,RNN,0.0,-0.0114,0.2,0.1979
817,19,T=4h,RNN,0.0,0.0282,0.2,0.2281
817,20,T=4h,RNN,0.0,-0.0024,0.2,0.1938
817,21,T=4h,RNN,0.0226,0.0013,0.2215,0.212
817,22,T=4h,RNN,0.3,0.0841,0.5065,0.2813
817,23,T=4h,RNN,0.3,0.3471,0.7915,0.7908
818,0,T=4h,RNN,-0.5,-0.1752,0.2629,0.6242
818,1,T=4h,RNN,0.0706,0.0759,0.33,0.3369
818,2,T=4h,RNN,0.0,0.0058,0.33,0.3218
818,3,T=4h,RNN,0.3,0.2236,0.615,0.5289
